Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-September-2018,1335.00,1336.80,1296.70,1308.65,1305.069844902794980882,742760,12309,969353678.00,550555,74.12,40.10,-26.35
26-September-2018,1321.05,1337.65,1310.50,1332.70,1323.132896817089105622,138521,5527,183281692.00,51392,37.10,27.15,11.65
25-September-2018,1318.00,1332.95,1308.05,1318.85,1318.648603036757742887,402337,8171,530541123.00,251301,62.46,24.90,0.85
24-September-2018,1330.00,1337.70,1304.20,1318.40,1316.659718590336726073,198856,7287,261825685.00,116597,58.63,33.50,-11.60
21-September-2018,1338.65,1352.00,1308.70,1331.75,1331.095245126312146729,216725,6352,288481617.00,74725,34.48,43.30,-6.90
19-September-2018,1336.00,1344.00,1327.70,1332.25,1335.299986223652735857,79847,3759,106619698.00,33156,41.52,16.30,-3.75
18-September-2018,1344.25,1350.50,1325.05,1328.70,1339.028667283848046779,126381,6590,169227782.00,62313,49.31,25.45,-15.55
17-September-2018,1356.00,1356.00,1340.50,1344.25,1346.832572786690433749,84150,3793,113335961.00,39330,46.74,15.50,-11.75
14-September-2018,1355.20,1365.00,1352.00,1358.90,1359.026747854745684371,99522,4274,135253060.00,42125,42.33,13.00,3.70
12-September-2018,1331.90,1355.00,1320.55,1350.85,1338.133541201905270501,116099,4391,155355966.00,39604,34.11,34.45,18.95
11-September-2018,1346.95,1347.85,1327.20,1329.90,1335.851306505388850120,128970,6094,172284743.00,60404,46.84,20.65,-17.05
10-September-2018,1351.35,1352.20,1336.50,1339.60,1342.596730968057898460,147016,5258,197383201.00,68606,46.67,15.70,-11.75
7-September-2018,1346.60,1357.05,1341.00,1348.75,1349.581717993156468026,112515,4381,151848187.00,36342,32.30,16.05,2.15
6-September-2018,1351.30,1355.70,1340.00,1346.60,1346.699435444280805105,122220,8981,164593605.00,53885,44.09,15.70,-4.70
5-September-2018,1359.90,1363.00,1341.55,1348.30,1350.100540571298509161,175740,6235,237266669.00,93955,53.46,21.45,-11.60
4-September-2018,1368.00,1371.65,1355.00,1359.50,1363.176902684193085165,162954,5552,222135129.00,72231,44.33,16.65,-8.50
3-September-2018,1375.00,1389.00,1361.50,1364.30,1377.042837675787637632,183460,6094,252632279.00,83374,45.45,27.50,-10.70
31-August-2018,1353.00,1373.90,1350.00,1369.10,1365.499010064345817521,218196,8119,297946422.00,106632,48.87,23.90,16.10
30-August-2018,1357.00,1362.65,1347.70,1349.55,1355.230543696311918111,116646,4126,158082222.00,63387,54.34,14.95,-7.45
29-August-2018,1356.00,1359.80,1346.25,1351.40,1350.989002629981792433,123575,4178,166948466.00,54057,43.74,13.55,-4.60
28-August-2018,1360.20,1366.75,1352.25,1355.80,1355.289222410083340904,451279,13979,611613565.00,310036,68.70,14.50,-4.40
27-August-2018,1350.35,1366.70,1345.60,1356.15,1356.262511202301778218,212010,6685,287541215.00,99299,46.84,21.10,5.80
24-August-2018,1356.00,1363.60,1341.00,1342.80,1353.078625889473718538,306642,10260,414910736.00,143910,46.93,22.60,-13.20
23-August-2018,1326.10,1363.90,1320.00,1352.50,1347.984556302989770181,666874,20897,898935853.00,237353,35.59,43.90,26.40
21-August-2018,1331.90,1334.50,1315.10,1322.15,1324.035330180186114734,227709,6400,301494761.00,85567,37.58,19.40,-9.75
20-August-2018,1300.00,1331.00,1281.90,1323.95,1313.378844845325845540,1090486,23787,1432221243.00,498993,45.76,49.10,23.95
17-August-2018,1244.00,1247.50,1231.50,1240.30,1240.546416932957889075,158035,7724,196049753.00,65247,41.29,16.00,-3.70
16-August-2018,1253.90,1262.50,1226.05,1232.95,1241.741517324467407295,172646,8134,214381706.00,80695,46.74,36.45,-20.95
14-August-2018,1266.75,1266.75,1250.10,1253.50,1258.830916706456896603,165451,6908,208274834.00,90220,54.53,16.65,-13.25
13-August-2018,1265.90,1278.45,1252.00,1268.55,1268.715272788741917761,94652,4391,120086438.00,29420,31.08,26.45,2.65
10-August-2018,1285.00,1295.55,1261.00,1264.90,1275.222986286365971669,177123,5040,225871321.00,78524,44.33,34.55,-20.10
9-August-2018,1300.05,1304.00,1284.00,1286.35,1291.874603750756200846,82650,2430,106773436.00,36565,44.24,20.00,-13.70
8-August-2018,1295.55,1307.95,1290.95,1297.75,1300.081372622155911973,67025,2528,87137954.00,22546,33.64,17.00,2.20
7-August-2018,1298.10,1308.00,1292.45,1295.65,1299.149888290182678407,91308,3384,118622778.00,29251,32.04,15.55,-2.45
6-August-2018,1290.05,1298.20,1286.25,1291.20,1292.131061144531317719,57683,2309,74533996.00,18999,32.94,11.95,1.15
3-August-2018,1283.10,1297.80,1283.10,1291.35,1289.962395937553093085,105946,3468,136666356.00,41052,38.75,14.70,8.25
2-August-2018,1301.90,1301.90,1280.10,1281.80,1285.366785961916354046,660546,4764,849043889.00,54387,8.23,21.80,-20.10
1-August-2018,1308.00,1309.45,1294.35,1297.65,1300.701110455974842767,81408,2361,105887476.00,25134,30.87,15.10,-10.35
31-July-2018,1306.40,1309.45,1285.75,1302.60,1296.011594848040718452,238123,5850,308610169.00,149561,62.81,23.70,-3.80
30-July-2018,1319.00,1320.00,1292.00,1295.80,1300.314355858000317380,107127,4656,139298776.00,32836,30.65,28.00,-23.20
27-July-2018,1307.50,1319.15,1301.70,1311.40,1310.729082109812681031,110133,4300,144354526.00,38274,34.75,17.45,3.90
26-July-2018,1339.00,1346.80,1295.35,1306.05,1312.791621798773350812,427180,20872,560798325.00,158790,37.17,51.45,-32.95
25-July-2018,1335.00,1335.00,1315.50,1320.05,1325.885656011534268734,142185,4935,188521052.00,39012,27.44,19.50,-14.95
24-July-2018,1287.00,1325.00,1282.00,1322.55,1308.232496077067867636,274667,7836,359328295.00,97653,35.55,43.00,35.55
23-July-2018,1272.00,1284.00,1262.40,1279.50,1272.765256436423010758,102891,4839,130956090.00,46912,45.59,21.60,7.50
20-July-2018,1258.85,1289.00,1255.00,1269.35,1275.685458045869401354,208287,13507,265708697.00,89693,43.06,34.00,10.50
19-July-2018,1289.25,1294.10,1252.20,1255.55,1265.117886202538280981,171691,6502,217209355.00,80519,46.90,41.90,-33.70
18-July-2018,1288.50,1307.00,1284.00,1289.15,1294.274571289354144071,127242,4110,164686085.00,32161,25.28,23.00,0.65
17-July-2018,1287.95,1291.75,1270.65,1288.05,1281.270319721345025276,73783,2840,94535968.00,20073,27.21,21.10,0.10
16-July-2018,1298.00,1300.00,1278.00,1282.60,1287.565725141376060320,67904,2504,87430863.00,28170,41.49,22.00,-15.40
13-July-2018,1305.50,1319.00,1288.00,1294.10,1302.477934372553206633,168588,6651,219582150.00,46033,27.31,31.00,-11.40
12-July-2018,1277.05,1304.50,1275.15,1299.75,1295.732224716259365812,158155,9419,204926530.00,72886,46.09,29.35,22.70
11-July-2018,1292.90,1292.90,1272.85,1275.05,1276.844547203773819129,64444,2449,82284970.00,21448,33.28,20.05,-17.85
10-July-2018,1290.00,1298.00,1273.50,1284.50,1285.899754592102327656,107576,6412,138331952.00,38026,35.35,24.50,-5.50
9-July-2018,1270.30,1290.00,1264.00,1286.50,1275.043003727304572343,254071,3442,323951451.00,184042,72.44,26.00,16.20
6-July-2018,1252.85,1277.65,1245.00,1266.65,1266.828718711276332094,100875,4002,127791347.00,39471,39.13,32.65,13.80
5-July-2018,1263.00,1265.40,1246.15,1253.50,1253.975639861673586387,98029,4279,122925978.00,43828,44.71,19.25,-9.50
4-July-2018,1246.10,1262.45,1243.95,1259.40,1255.687470606536382777,138211,3247,173549821.00,75032,54.29,18.50,13.30
3-July-2018,1260.00,1263.05,1246.00,1252.35,1253.869302137958854376,81807,2491,102575286.00,28507,34.85,17.05,-7.65
2-July-2018,1277.55,1278.00,1243.50,1255.85,1251.251299409098732143,261465,3148,327158421.00,195892,74.92,34.50,-21.70
29-June-2018,1238.00,1274.80,1235.00,1271.30,1261.574290458354249526,129485,4589,163354947.00,43403,33.52,39.80,33.30
28-June-2018,1234.75,1240.85,1205.60,1236.00,1222.852820825104859684,175711,6607,214868692.00,53353,30.36,35.25,1.25
27-June-2018,1271.00,1274.20,1232.00,1235.10,1249.642317873102621942,163581,6881,204417740.00,78324,47.88,42.20,-35.90
26-June-2018,1269.00,1283.50,1262.15,1269.50,1270.934586466165413533,167580,5663,212983218.00,48924,29.19,21.35,0.50
25-June-2018,1307.40,1307.60,1265.85,1269.00,1280.646535405075576311,104067,4310,133273043.00,53097,51.02,41.75,-38.40
22-June-2018,1287.20,1305.90,1282.10,1295.50,1296.107206157088795567,688897,3579,892884366.00,578150,83.92,23.80,8.30
21-June-2018,1310.00,1316.35,1287.00,1290.30,1297.248586868749611777,193188,4426,250612860.00,121980,63.14,29.35,-19.70
20-June-2018,1310.00,1318.05,1300.00,1307.05,1305.313697058117088185,112411,4239,146731618.00,47357,42.13,18.05,-2.95
19-June-2018,1321.80,1327.00,1309.50,1314.10,1321.527067224576940611,221541,2675,292772428.00,175743,79.33,17.50,-7.70
18-June-2018,1330.00,1336.70,1321.00,1323.15,1327.418086860912589334,58208,2281,77266352.00,29523,50.72,15.70,-6.85
15-June-2018,1340.00,1345.30,1323.50,1328.70,1330.627651820682014752,102901,4782,136922916.00,39141,38.04,21.80,-11.30
14-June-2018,1360.00,1360.00,1342.25,1345.30,1350.725170248518616786,67842,9978,91635897.00,30925,45.58,17.75,-14.70
13-June-2018,1365.00,1369.80,1353.00,1357.15,1360.401501590225759919,57539,2397,78276142.00,21813,37.91,16.80,-7.85
12-June-2018,1350.00,1366.20,1344.40,1363.75,1356.990221732543726759,94393,4000,128090378.00,37518,39.75,21.80,13.75
11-June-2018,1340.00,1354.40,1336.00,1342.60,1346.955558740374969056,76753,2520,103382880.00,31591,41.16,18.40,2.60
8-June-2018,1353.00,1354.75,1331.35,1343.60,1341.196647923680244049,110797,4465,148600565.00,43568,39.32,23.40,-9.40
7-June-2018,1354.00,1364.90,1349.00,1354.20,1352.296994154947941511,314454,3238,425235199.00,45699,14.53,15.90,0.20
6-June-2018,1333.00,1353.95,1333.00,1349.60,1348.705684725463184233,71138,2655,95944225.00,21953,30.86,20.95,16.60
5-June-2018,1364.00,1364.00,1328.60,1334.00,1337.872297953930606991,76146,3237,101873624.00,33537,44.04,35.40,-30.00
4-June-2018,1378.00,1385.00,1355.40,1360.30,1374.777450464132445007,393099,3545,540423641.00,31594,8.04,29.60,-17.70
1-June-2018,1379.75,1395.95,1363.15,1371.30,1379.483746296656996114,195094,6128,269129002.00,68446,35.08,32.80,-8.45
31-May-2018,1366.05,1377.15,1355.10,1367.60,1357.124107999006050590,655969,3007,890231344.00,584907,89.17,22.05,1.55
30-May-2018,1380.00,1380.00,1357.50,1365.20,1367.135646974364566578,110043,3186,150443708.00,53207,48.35,22.50,-14.80
29-May-2018,1395.00,1423.90,1376.70,1380.10,1400.082842966213459025,338182,10146,473482816.00,87012,25.73,47.20,-14.90
28-May-2018,1347.05,1383.80,1345.05,1377.60,1368.118427645046308888,139714,7821,191145298.00,53839,38.54,38.75,30.55
25-May-2018,1341.40,1347.25,1333.60,1343.80,1341.309275434656018634,60105,2343,80619394.00,21059,35.04,13.65,2.40
24-May-2018,1335.00,1347.45,1327.65,1338.65,1336.633770347834269046,63766,3430,85231789.00,28450,44.62,19.80,3.65
23-May-2018,1317.00,1349.80,1315.10,1327.20,1331.861389212262320527,115965,4315,154449306.00,52158,44.98,34.70,10.20
22-May-2018,1313.00,1339.75,1313.00,1319.95,1327.490341593529512992,92976,3611,123424742.00,24862,26.74,26.75,6.95
21-May-2018,1316.00,1337.15,1311.00,1314.00,1321.422656179368953982,99549,6327,131546304.00,37037,37.20,26.15,-2.00
18-May-2018,1354.00,1360.00,1311.95,1316.05,1340.266371644118514772,237270,8063,318005002.00,152072,64.09,48.05,-37.95
17-May-2018,1366.00,1375.90,1352.00,1364.30,1365.086684180100543696,273314,1991,373097302.00,239048,87.46,23.90,-1.70
16-May-2018,1362.00,1374.95,1360.20,1364.75,1366.672970441585631249,72602,2070,99223191.00,22229,30.62,14.75,2.75
15-May-2018,1375.00,1403.30,1370.10,1376.10,1387.968335695822563161,95944,4881,133167234.00,26142,27.25,33.20,1.10
14-May-2018,1386.70,1398.70,1377.35,1380.35,1385.651674017126284900,58273,3636,80746080.00,21295,36.54,21.35,-6.35
11-May-2018,1361.55,1389.95,1361.55,1387.05,1377.634442169335257851,89373,2809,123123323.00,46598,52.14,28.40,25.50
10-May-2018,1381.00,1385.00,1357.20,1364.00,1371.583202069394066388,69199,2361,94912186.00,24218,35.00,27.80,-17.00
9-May-2018,1364.00,1382.00,1361.45,1373.05,1372.798192028091762554,68917,2568,94609133.00,26894,39.02,20.55,9.05
8-May-2018,1389.00,1394.45,1356.25,1364.85,1368.842330341058750510,132118,4343,180848711.00,58157,44.02,38.20,-24.15
7-May-2018,1369.00,1393.95,1367.60,1388.50,1381.331298382528793504,79445,4195,109739865.00,28946,36.44,26.35,19.50
4-May-2018,1382.00,1386.10,1364.00,1370.25,1372.212020437161774042,66154,2387,90777314.00,22568,34.11,22.10,-11.75
3-May-2018,1400.55,1405.95,1376.00,1380.25,1383.404290907175218628,75928,4623,105039121.00,29168,38.42,29.95,-20.30
2-May-2018,1416.30,1424.50,1391.10,1401.60,1404.232326115282000372,161170,5644,226320124.00,47774,29.64,33.40,-14.70
30-April-2018,1380.20,1405.00,1380.00,1400.60,1393.237116210499326966,124808,4996,173887138.00,48315,38.71,25.00,20.40
27-April-2018,1348.20,1382.30,1348.20,1376.80,1369.995062142329175271,131231,5753,179785822.00,53211,40.55,34.10,28.60
26-April-2018,1361.00,1364.80,1330.20,1347.00,1344.779378010234798314,106304,9329,142955427.00,51462,48.41,34.60,-14.00
25-April-2018,1375.00,1376.05,1356.25,1359.75,1362.405309338569759638,80462,4565,109621856.00,35931,44.66,19.80,-15.25
24-April-2018,1359.90,1383.40,1351.85,1377.45,1367.876724294400580814,88152,2947,120581069.00,27004,30.63,31.55,17.55
23-April-2018,1370.00,1378.00,1355.15,1360.45,1365.732785714285714285,98000,2662,133841813.00,30889,31.52,22.85,-9.55
20-April-2018,1384.30,1384.30,1359.10,1363.70,1371.897900309900068941,298806,2426,409931324.00,224538,75.15,25.20,-20.60
19-April-2018,1360.00,1387.90,1360.00,1384.30,1374.347626310496966431,207841,4574,285645785.00,107520,51.73,27.90,24.30
18-April-2018,1355.10,1371.00,1353.30,1360.65,1362.739563543435498243,118958,3548,162108773.00,28049,23.58,17.70,5.55
17-April-2018,1369.00,1377.00,1356.40,1360.25,1365.430903978495362890,145457,3384,198611483.00,23308,16.02,20.60,-8.75
16-April-2018,1343.30,1371.90,1343.30,1367.35,1364.551409049975627690,121039,4808,165163938.00,32653,26.98,28.60,24.05
13-April-2018,1357.45,1364.05,1341.00,1355.30,1350.665049693715239782,88643,3124,119727002.00,32149,36.27,23.05,-2.15
12-April-2018,1352.20,1359.90,1347.10,1357.55,1354.102866852561868246,68856,2450,93238107.00,25343,36.81,12.80,5.35
11-April-2018,1359.00,1359.00,1340.00,1351.40,1349.536182952402305369,75823,3654,102325882.00,21805,28.76,19.00,-7.60
10-April-2018,1330.00,1355.25,1330.00,1348.55,1344.568667786873584521,260071,5232,349683318.00,173050,66.54,25.25,18.55
9-April-2018,1316.00,1331.30,1315.30,1326.25,1326.572899085449621226,101908,2643,135188391.00,20523,20.14,16.00,10.25
6-April-2018,1311.00,1323.75,1304.30,1311.10,1312.272767495904302176,250873,3848,329213806.00,161547,64.39,19.45,0.10
5-April-2018,1310.35,1335.20,1310.35,1328.55,1325.619758420287393697,482822,4462,640038383.00,387622,80.28,24.85,18.20
4-April-2018,1333.00,1333.40,1291.80,1296.35,1308.348646210322192610,96433,3469,126167985.00,41071,42.59,41.60,-36.65
3-April-2018,1335.00,1338.00,1317.40,1329.90,1326.211774138128507616,96041,3385,127370705.00,49715,51.76,20.60,-5.10
2-April-2018,1311.20,1339.00,1311.20,1336.00,1332.596248920976222239,89201,3685,118868918.00,34823,39.04,27.80,24.80
28-March-2018,1303.90,1322.50,1293.20,1311.90,1304.974036836910517423,119554,3570,156014866.00,38869,32.51,29.30,8.00
27-March-2018,1303.55,1314.55,1301.00,1306.85,1307.131880802337832733,100606,2901,131505310.00,43250,42.99,13.55,3.30
26-March-2018,1267.00,1302.40,1266.95,1295.15,1287.584504401649849174,178683,5676,230069462.00,75031,41.99,35.45,28.15
23-March-2018,1284.95,1284.95,1262.60,1267.75,1269.497814266551691098,166992,9034,211995979.00,78210,46.83,22.35,-17.20
22-March-2018,1312.40,1320.00,1289.20,1294.50,1305.355889765325827251,122212,3077,159530154.00,49997,40.91,30.80,-17.90
21-March-2018,1296.30,1312.55,1296.30,1308.40,1307.642766930638995084,117184,3484,153234810.00,36684,31.30,16.25,12.10
20-March-2018,1285.00,1300.00,1272.10,1293.70,1290.930796553157123030,127537,3849,164641441.00,55391,43.43,27.90,8.70
19-March-2018,1284.00,1292.30,1266.85,1279.70,1280.207464159755407633,166154,5117,212711591.00,52205,31.42,25.45,-4.30
16-March-2018,1299.75,1303.10,1260.35,1267.60,1275.408152820584023390,619393,6541,789978882.00,466944,75.39,42.75,-32.15
15-March-2018,1305.00,1309.40,1292.00,1295.05,1302.939469805096048105,213695,3135,278431650.00,161171,75.42,17.40,-9.95
14-March-2018,1305.00,1312.05,1293.10,1302.45,1302.132921387833355171,145003,3713,188813180.00,63831,44.02,18.95,-2.55
13-March-2018,1310.00,1322.65,1294.40,1302.15,1308.024678841231963797,161758,7461,211583456.00,75946,46.95,28.25,-7.85
12-March-2018,1300.30,1312.00,1296.80,1309.85,1304.149438557129943256,183634,7013,239486178.00,91725,49.95,15.20,9.55
9-March-2018,1288.00,1295.60,1280.00,1290.15,1290.497410875518721821,83619,6139,107910103.00,35976,43.02,15.60,2.15
8-March-2018,1263.25,1289.60,1259.70,1283.25,1272.119413763806287170,117700,5166,149728455.00,51333,43.61,29.90,20.00
7-March-2018,1280.00,1292.90,1260.00,1263.10,1270.038519045120375542,177237,5791,225097817.00,98611,55.64,32.90,-16.90
6-March-2018,1309.00,1319.00,1279.00,1284.20,1301.525579672568338395,134990,6729,175692938.00,60926,45.13,40.00,-24.80
5-March-2018,1314.00,1314.00,1298.50,1301.75,1303.074998681921231612,75868,4972,98861694.00,29445,38.81,15.50,-12.25
1-March-2018,1323.00,1332.30,1300.00,1313.20,1319.778475951102479150,113789,4567,150176273.00,37827,33.24,32.30,-9.80
28-February-2018,1330.00,1332.00,1313.50,1319.10,1321.454913424780751068,106728,3714,141036240.00,39388,36.91,18.50,-10.90
27-February-2018,1347.80,1355.50,1332.05,1337.80,1337.924921750815266374,244092,4405,326576770.00,61122,25.04,23.45,-10.00
26-February-2018,1303.50,1347.50,1303.50,1339.20,1333.799944989863051376,225413,8123,300655847.00,66006,29.28,44.00,35.70
23-February-2018,1292.00,1305.80,1280.70,1302.35,1294.567469560112859550,105618,4037,136729627.00,33371,31.60,25.10,10.35
22-February-2018,1281.90,1296.75,1275.85,1291.25,1285.508862569742381211,99294,3161,127643317.00,37961,38.23,20.90,9.35
21-February-2018,1303.95,1303.95,1280.00,1283.15,1288.666005614156104197,104379,7381,134509669.00,33753,32.34,23.95,-20.80
20-February-2018,1291.00,1310.40,1285.00,1290.45,1297.192311442165197722,102568,3054,133050421.00,27956,27.26,25.40,-0.55
19-February-2018,1327.95,1330.00,1288.10,1296.75,1300.468725065762041789,194261,5888,252630355.00,50116,25.80,41.90,-31.20
16-February-2018,1351.00,1363.65,1320.50,1327.95,1341.593662965930334592,104844,3587,140658046.00,27838,26.55,43.15,-23.05
15-February-2018,1360.00,1369.00,1347.00,1350.15,1359.030273819705161842,137974,3801,187510843.00,44109,31.97,22.00,-9.85
14-February-2018,1353.05,1370.70,1338.65,1357.70,1360.744181159888795500,185604,4643,252559563.00,57363,30.91,32.05,4.65
12-February-2018,1333.00,1355.00,1333.00,1351.05,1349.585906675603402408,144721,4126,195313422.00,37683,26.04,22.00,18.05
9-February-2018,1329.70,1342.35,1320.15,1329.35,1327.931495147924501241,474127,4984,629608176.00,340671,71.85,22.20,-0.35
8-February-2018,1342.20,1359.15,1334.00,1347.25,1344.394232801489852968,752289,4112,1011372993.00,47573,6.32,25.15,5.05
7-February-2018,1371.00,1372.00,1329.00,1332.65,1346.593732430189285427,298808,8110,402372980.00,74933,25.08,43.00,-38.35
6-February-2018,1325.00,1372.70,1300.10,1354.00,1340.739150564765121815,365019,9558,489395264.00,73490,20.13,72.60,29.00
5-February-2018,1398.60,1399.90,1356.05,1362.75,1378.684932725336765740,382239,8761,526987150.00,99376,26.00,43.85,-35.85
2-February-2018,1453.00,1453.00,1410.00,1414.40,1428.835803868328508887,1337632,8892,1911256494.00,1103864,82.52,43.00,-38.60
1-February-2018,1455.00,1469.60,1408.00,1455.80,1455.996768470948880247,704620,19852,1025924443.00,288639,40.96,61.60,0.80
31-January-2018,1428.95,1438.40,1412.30,1416.60,1421.463638327027912657,268552,5428,381736903.00,48879,18.20,26.10,-12.35
30-January-2018,1426.60,1436.15,1406.50,1429.10,1419.704695856191560569,289830,4004,411473012.00,31594,10.90,29.65,2.50
29-January-2018,1415.20,1441.00,1415.00,1428.30,1431.762547346514047866,240250,6490,343980952.00,88603,36.88,26.00,13.10
25-January-2018,1399.40,1425.00,1395.00,1412.95,1416.460229943297542893,299987,9012,424919655.00,85579,28.53,30.00,13.55
24-January-2018,1409.40,1410.25,1392.00,1400.40,1396.926826825477231010,519193,11066,725274630.00,334399,64.41,18.25,-9.00
23-January-2018,1405.00,1415.00,1394.00,1409.55,1403.637576524853147534,225907,7167,317091554.00,69576,30.80,21.00,4.55
